# epsilon     r     avg_deviation
0.731     6     5473.28
0.7311     6     5473.28
0.7312     6     5473.28
0.7313     6     5473.28
0.7314     6     5473.28
0.7315     6     5473.28
0.7316     6     5473.28
0.7317     6     5473.28
0.7318     6     5473.28
0.7319     6     5473.28
0.732     6     5473.28
0.7321     6     5473.28
0.7322     6     5473.28
0.7323     6     5473.28
0.7324     6     5473.28
0.7325     6     5473.28
0.7326     6     5473.28
0.7327     6     5473.28
0.7328     6     5473.28
0.7329     6     5473.28
0.733     6     5473.28
0.7331     6     5473.28
0.7332     6     5473.28
0.7333     6     5473.28
0.7334     6     5473.28
0.7335     6     5473.28
0.7336     6     5473.28
0.7337     6     5473.28
0.7338     6     5473.28
0.7339     6     5473.28
0.734     6     5473.28
0.7341     6     5473.28
0.7342     6     5473.28
0.7343     6     5473.28
0.7344     6     5473.28
0.7345     6     5473.28
0.7346     6     5473.28
0.7347     6     5473.28
0.7348     6     5473.28
0.7349     6     5473.28
0.735     6     5473.28
0.7351     6     5473.28
0.7352     6     5473.28
0.7353     6     5473.28
0.7354     6     5473.28
0.7355     6     5473.28
0.7356     6     5473.28
0.7357     6     5473.28
0.7358     6     5473.28
0.7359     6     5473.28
0.736     6     5473.28
0.7361     6     5473.28
0.7362     6     5473.28
0.7363     6     5473.28
0.7364     6     5473.28
0.7365     6     5473.28
0.7366     6     5473.28
0.7367     6     5473.28
0.7368     6     5473.28
0.7369     6     5473.28
0.737     6     5473.28
0.7371     6     5473.28
0.7372     6     5473.28
0.7373     6     5473.28
0.7374     6     5473.28
0.7375     6     5473.28
0.7376     6     5473.28
0.7377     6     5473.28
0.7378     6     5473.28
0.7379     6     5473.28
0.738     6     5473.28
0.7381     6     5473.28
0.7382     6     5473.28
0.7383     6     5473.28
0.7384     6     5473.28
0.7385     6     5473.28
0.7386     6     5473.28
0.7387     6     5473.28
0.7388     6     5473.28
0.7389     6     5473.28
0.739     6     5473.28
0.7391     6     5473.28
0.7392     6     5473.28
0.7393     6     5473.28
0.7394     6     5473.28
0.7395     6     5473.28
0.7396     6     5473.28
0.7397     6     5473.28
0.7398     6     5473.28
0.7399     6     5473.28
0.74     6     5473.28
0.7401     6     5473.28
0.7402     6     5473.28
0.7403     6     5473.28
0.7404     6     5473.28
0.7405     6     5473.28
0.7406     6     5473.28
0.7407     6     5473.28
0.7408     6     5473.28
0.7409     6     5473.28
0.741     6     5473.28
0.7411     6     5473.28
0.7412     6     5473.28
0.7413     6     5473.28
0.7414     6     5473.28
0.7415     6     5473.28
0.7416     6     5473.28
0.7417     6     5473.28
0.7418     6     5473.28
0.7419     6     5473.28
0.742     6     5473.28
0.7421     6     5473.28
0.7422     6     5473.28
0.7423     6     5473.28
0.7424     6     5473.28
0.7425     6     5473.28
0.7426     6     5473.28
0.7427     6     5473.28
0.7428     6     5473.28
0.7429     6     5473.28
0.743     6     5473.28
0.7431     6     5473.28
0.7432     6     5473.28
0.7433     6     5473.28
0.7434     6     5473.28
0.7435     6     5473.28
0.7436     6     5473.28
0.7437     6     5473.28
0.7438     6     5473.28
0.7439     6     5473.28
0.744     6     5473.28
0.7441     6     5473.28
0.7442     6     5473.28
0.7443     6     5473.28
0.7444     6     5473.28
0.7445     6     5473.28
0.7446     6     5473.28
0.7447     6     5473.28
0.7448     6     5473.28
0.7449     6     5473.28
0.745     6     5473.28
0.7451     6     5473.28
0.7452     6     5473.28
0.7453     6     5473.28
0.7454     6     5473.28
0.7455     6     5473.28
0.7456     6     5473.28
0.7457     6     5473.28
0.7458     6     5473.28
0.7459     6     5473.28
0.746     6     5473.28
0.7461     6     5473.28
0.7462     6     5473.28
0.7463     6     5473.28
0.7464     6     5473.28
0.7465     6     5473.28
0.7466     6     5473.28
0.7467     6     5473.28
0.7468     6     5473.28
0.7469     6     5473.28
0.747     6     5473.28
0.7471     6     5473.28
0.7472     6     5473.28
0.7473     6     5473.28
0.7474     6     5473.28
0.7475     6     5473.28
0.7476     6     5473.28
0.7477     6     5473.28
0.7478     6     5473.28
0.7479     6     5473.28
0.748     6     5473.28
0.7481     6     5473.28
0.7482     6     5473.28
0.7483     6     5473.28
0.7484     6     5473.28
0.7485     6     5473.28
0.7486     6     5473.28
0.7487     6     5473.28
0.7488     6     5473.28
0.7489     6     5473.28
0.749     6     5473.28
0.7491     6     5473.28
0.7492     6     5473.28
0.7493     6     5473.28
0.7494     6     5473.28
0.7495     6     5473.28
0.7496     6     5473.28
0.7497     6     5473.28
0.7498     6     5473.28
0.7499     6     5473.28
0.75     6     5473.28
0.7501     6     5473.28
0.7502     6     5473.28
0.7503     6     5473.28
0.7504     6     5473.28
0.7505     6     5473.28
0.7506     6     5473.28
0.7507     6     5473.28
0.7508     6     5473.28
0.7509     6     5473.28
0.751     6     5473.28
0.7511     6     5473.28
0.7512     6     5473.28
0.7513     6     5473.28
0.7514     6     5473.28
0.7515     6     5473.28
0.7516     6     5473.28
0.7517     6     5473.28
0.7518     6     5473.28
0.7519     6     5473.28
0.752     6     5473.28
0.7521     6     5473.28
0.7522     6     5473.28
0.7523     6     5473.28
0.7524     6     5473.28
0.7525     6     5473.28
0.7526     6     5473.28
0.7527     6     5473.28
0.7528     6     5473.28
0.7529     6     5473.28
0.753     6     5473.28
0.7531     6     5473.28
0.7532     6     5473.28
0.7533     6     5473.28
0.7534     6     5473.28
0.7535     6     5473.28
0.7536     6     5473.28
0.7537     6     5473.28
0.7538     6     5473.28
0.7539     6     5473.28
0.754     6     5473.28
0.7541     6     5473.28
0.7542     6     5473.28
0.7543     6     5473.28
0.7544     6     5473.28
0.7545     6     5473.28
0.7546     6     5473.28
0.7547     6     5473.28
0.7548     6     5473.28
0.7549     6     5473.28
0.755     6     5473.28
0.7551     6     5473.28
0.7552     6     5473.28
0.7553     6     5473.28
0.7554     6     5473.28
0.7555     6     5473.28
0.7556     6     5473.28
0.7557     6     5473.28
0.7558     6     5473.28
0.7559     6     5473.28
0.756     6     5473.28
0.7561     6     5473.28
0.7562     6     5473.28
0.7563     6     5473.28
0.7564     6     5473.28
0.7565     6     5473.28
0.7566     6     5473.28
0.7567     6     5473.28
0.7568     6     5473.28
0.7569     6     5473.28
0.757     6     5473.28
0.7571     6     5473.28
0.7572     6     5473.28
0.7573     6     5473.28
0.7574     6     5473.28
0.7575     6     5473.28
0.7576     6     5473.28
0.7577     6     5473.28
0.7578     6     5473.28
0.7579     6     5473.28
0.758     6     5473.28
0.7581     6     5473.28
0.7582     6     5473.28
0.7583     6     5473.28
0.7584     6     5473.28
0.7585     6     5473.28
0.7586     6     5473.28
0.7587     6     5473.28
0.7588     6     5473.28
0.7589     6     5473.28
0.759     6     5473.28
0.7591     6     5473.28
0.7592     6     5473.28
0.7593     6     5473.28
0.7594     6     5473.28
0.7595     6     5473.28
0.7596     6     5473.28
0.7597     6     5473.28
0.7598     6     5473.28
0.7599     6     5473.28
0.76     6     5473.28
0.7601     6     5473.28
0.7602     6     5473.28
0.7603     6     5473.28
0.7604     6     5473.28
0.7605     6     5473.28
0.7606     6     5473.28
0.7607     6     5473.28
0.7608     6     5473.28
0.7609     6     5473.28
0.761     6     5473.28
0.7611     6     5473.28
0.7612     6     5473.28
0.7613     6     5473.28
0.7614     6     5473.28
0.7615     6     5473.28
0.7616     6     5473.28
0.7617     6     5473.28
0.7618     6     5473.28
0.7619     6     5473.28
0.762     6     5473.28
0.7621     6     5473.28
0.7622     6     5473.28
0.7623     6     5473.28
0.7624     6     5473.28
0.7625     6     5473.28
0.7626     6     5473.28
0.7627     6     5473.28
0.7628     6     5473.28
0.7629     6     5473.28
0.763     6     5473.28
0.7631     6     5473.28
0.7632     6     5473.28
0.7633     6     5473.28
0.7634     6     5473.28
0.7635     6     5473.28
0.7636     6     5473.28
0.7637     6     5473.28
0.7638     6     5473.28
0.7639     6     5473.28
0.764     6     5473.28
0.7641     6     5473.28
0.7642     6     5473.28
0.7643     6     5473.28
0.7644     6     5473.28
0.7645     6     5473.28
0.7646     6     5473.28
0.7647     6     5473.28
0.7648     6     5473.28
0.7649     6     5473.28
0.765     6     5473.28
0.7651     6     5473.28
0.7652     6     5473.28
0.7653     6     5473.28
0.7654     6     5473.28
0.7655     6     5473.28
0.7656     6     5473.28
0.7657     6     5473.28
0.7658     6     5473.28
0.7659     6     5473.28
0.766     6     5473.28
0.7661     6     5473.28
0.7662     6     5473.28
0.7663     6     5473.28
0.7664     6     5473.28
0.7665     6     5473.28
0.7666     6     5473.28
0.7667     6     5473.28
0.7668     6     5473.28
0.7669     6     5473.28
0.767     6     5473.28
0.7671     6     5473.28
0.7672     6     5473.28
0.7673     6     5473.28
0.7674     6     5473.28
0.7675     6     5473.28
0.7676     6     5473.28
0.7677     6     5473.28
0.7678     6     5473.28
0.7679     6     5473.28
0.768     6     5473.28
0.7681     6     5473.28
0.7682     6     5473.28
0.7683     6     5473.28
0.7684     6     5473.28
0.7685     6     5473.28
0.7686     6     5473.28
0.7687     6     5473.28
0.7688     6     5473.28
0.7689     6     5473.28
0.769     6     5473.28
0.7691     6     5473.28
0.7692     6     5473.28
0.7693     6     5473.28
0.7694     6     5473.28
0.7695     6     5473.28
0.7696     6     5473.28
0.7697     6     5473.28
0.7698     6     5473.28
0.7699     6     5473.28
0.77     6     5473.28
0.7701     6     5473.28
0.7702     6     5473.28
0.7703     6     5473.28
0.7704     6     5473.28
0.7705     6     5473.28
0.7706     6     5473.28
0.7707     6     5473.28
0.7708     6     5473.28
0.7709     6     5473.28
0.771     6     5473.28
0.7711     6     5473.28
0.7712     6     5473.28
0.7713     6     5473.28
0.7714     6     5473.28
0.7715     6     5473.28
0.7716     6     5473.28
0.7717     6     5473.28
0.7718     6     5473.28
0.7719     6     5473.28
0.772     6     5473.28
0.7721     6     5473.28
0.7722     6     5473.28
0.7723     6     5473.28
0.7724     6     5473.28
0.7725     6     5473.28
0.7726     6     5473.28
0.7727     6     5473.28
0.7728     6     5473.28
0.7729     6     5473.28
0.773     6     5473.28
0.7731     6     5473.28
0.7732     6     5473.28
0.7733     6     5473.28
0.7734     6     5473.28
0.7735     6     5473.28
0.7736     6     5473.28
0.7737     6     5473.28
0.7738     6     5473.28
0.7739     6     5473.28
0.774     6     5473.28
0.7741     6     5473.28
0.7742     6     5473.28
0.7743     6     5473.28
0.7744     6     5473.28
0.7745     6     5473.28
0.7746     6     5473.28
0.7747     6     5473.28
0.7748     6     5473.28
0.7749     6     5473.28
0.775     6     5473.28
0.7751     6     5473.28
0.7752     6     5473.28
0.7753     6     5473.28
0.7754     6     5473.28
0.7755     6     5473.28
0.7756     6     5473.28
0.7757     6     5473.28
0.7758     6     5473.28
0.7759     6     5473.28
0.776     6     5473.28
0.7761     6     5473.28
0.7762     6     5473.28
0.7763     6     5473.28
0.7764     6     5473.28
0.7765     6     5473.28
0.7766     6     5473.28
0.7767     6     5473.28
0.7768     6     5473.28
0.7769     6     5473.28
0.777     6     5473.28
0.7771     6     5473.28
0.7772     6     5473.28
0.7773     6     5473.28
0.7774     6     5473.28
0.7775     6     5473.28
0.7776     6     5473.28
0.7777     6     5473.28
0.7778     6     5473.28
0.7779     6     5473.28
0.778     6     5473.28
0.7781     6     5473.28
0.7782     6     5473.28
0.7783     6     5473.28
0.7784     6     5473.28
0.7785     6     5473.28
0.7786     6     5473.28
0.7787     6     5473.28
0.7788     6     5473.28
0.7789     6     5473.28
0.779     6     5473.28
0.7791     6     5473.28
0.7792     6     5473.28
0.7793     6     5473.28
0.7794     6     5473.28
0.7795     6     5473.28
0.7796     6     5473.28
0.7797     6     5473.28
0.7798     6     5473.28
0.7799     6     5473.28
0.78     6     5473.28
0.7801     6     5473.28
0.7802     6     5473.28
0.7803     6     5473.28
0.7804     6     5473.28
0.7805     6     5473.28
0.7806     6     5473.28
0.7807     6     5473.28
0.7808     6     5473.28
0.7809     6     5473.28
0.781     6     5473.28
0.7811     6     5473.28
0.7812     6     5473.28
0.7813     6     5473.28
0.7814     6     5473.28
0.7815     6     5473.28
0.7816     6     5473.28
0.7817     6     5473.28
0.7818     6     5473.28
0.7819     6     5473.28
0.782     6     5473.28
0.7821     6     5473.28
0.7822     6     5473.28
0.7823     6     5473.28
0.7824     6     5473.28
0.7825     6     5473.28
0.7826     6     5473.28
0.7827     6     5473.28
0.7828     6     5473.28
0.7829     6     5473.28
0.783     6     5473.28
0.7831     6     5473.28
0.7832     6     5473.28
0.7833     6     5473.28
0.7834     6     5473.28
0.7835     6     5473.28
0.7836     6     5473.28
0.7837     6     5473.28
0.7838     6     5473.28
0.7839     6     5473.28
0.784     6     5473.28
0.7841     6     5473.28
0.7842     6     5473.28
0.7843     6     5473.28
0.7844     6     5473.28
0.7845     6     5473.28
0.7846     6     5473.28
0.7847     6     5473.28
0.7848     6     5473.28
0.7849     6     5473.28
0.785     6     5473.28
0.7851     6     5473.28
0.7852     6     5473.28
0.7853     6     5473.28
0.7854     6     5473.28
0.7855     6     5473.28
0.7856     6     5473.28
0.7857     6     5473.28
0.7858     6     5473.28
0.7859     6     5473.28
0.786     6     5473.28
0.7861     6     5473.28
0.7862     6     5473.28
0.7863     6     5473.28
0.7864     6     5473.28
0.7865     6     5473.28
0.7866     6     5473.28
0.7867     6     5473.28
0.7868     6     5473.28
0.7869     6     5473.28
0.787     6     5473.28
0.7871     6     5473.28
0.7872     6     5473.28
0.7873     6     5473.28
0.7874     6     5473.28
0.7875     6     5473.28
0.7876     6     5473.28
0.7877     6     5473.28
0.7878     6     5473.28
0.7879     6     5473.28
0.788     6     5473.28
0.7881     6     5473.28
0.7882     6     5473.28
0.7883     6     5473.28
0.7884     6     5473.28
0.7885     6     5473.28
0.7886     6     5473.28
0.7887     6     5473.28
0.7888     6     5473.28
0.7889     6     5473.28
0.789     6     5473.28
0.7891     6     5473.28
0.7892     6     5473.28
0.7893     6     5473.28
0.7894     6     5473.28
0.7895     6     5473.28
0.7896     6     5473.28
0.7897     6     5473.28
0.7898     6     5473.28
0.7899     6     5473.28
0.79     6     5473.28
0.7901     6     5473.28
0.7902     6     5473.28
0.7903     6     5473.28
0.7904     6     5473.28
0.7905     6     5473.28
0.7906     6     5473.28
0.7907     6     5473.28
0.7908     6     5473.28
0.7909     6     5473.28
0.791     6     5473.28
0.7911     6     5473.28
0.7912     6     5473.28
0.7913     6     5473.28
0.7914     6     5473.28
0.7915     6     5473.28
0.7916     6     5473.28
0.7917     6     5473.28
0.7918     6     5473.28
0.7919     6     5473.28
0.792     6     5473.28
0.7921     6     5473.28
0.7922     6     5473.28
0.7923     6     5473.28
0.7924     6     5473.28
0.7925     6     5473.28
0.7926     6     5473.28
0.7927     6     5473.28
0.7928     6     5473.28
0.7929     6     5473.28
0.793     6     5473.28
0.7931     6     5473.28
0.7932     6     5473.28
0.7933     6     5473.28
0.7934     6     5473.28
0.7935     6     5473.28
0.7936     6     5473.28
0.7937     6     5473.28
0.7938     6     5473.28
0.7939     6     5473.28
0.794     6     5473.28
0.7941     6     5473.28
0.7942     6     5473.28
0.7943     6     5473.28
0.7944     6     5473.28
0.7945     6     5473.28
0.7946     6     5473.28
0.7947     6     5473.28
0.7948     6     5473.28
0.7949     6     5473.28
0.795     6     5473.28
0.7951     6     5473.28
0.7952     6     5473.28
0.7953     6     5473.28
0.7954     6     5473.28
0.7955     6     5473.28
0.7956     6     5473.28
0.7957     6     5473.28
0.7958     6     5473.28
0.7959     6     5473.28
0.796     6     5473.28
0.7961     6     5473.28
0.7962     6     5473.28
0.7963     6     5473.28
0.7964     6     5473.28
0.7965     6     5473.28
0.7966     6     5473.28
0.7967     6     5473.28
0.7968     6     5473.28
0.7969     6     5473.28
0.797     6     5473.28
0.7971     6     5473.28
0.7972     6     5473.28
0.7973     6     5473.28
0.7974     6     5473.28
0.7975     6     5473.28
0.7976     6     5473.28
0.7977     6     5473.28
0.7978     6     5473.28
0.7979     6     5473.28
0.798     6     5473.28
0.7981     6     5473.28
0.7982     6     5473.28
0.7983     6     5473.28
0.7984     6     5473.28
0.7985     6     5473.28
0.7986     6     5473.28
0.7987     6     5473.28
0.7988     6     5473.28
0.7989     6     5473.28
0.799     6     5473.28
0.7991     6     5473.28
0.7992     6     5473.28
0.7993     6     5473.28
0.7994     6     5473.28
0.7995     6     5473.28
0.7996     6     5473.28
0.7997     6     5473.28
0.7998     6     5473.28
0.7999     6     5473.28
0.8     6     5473.28
0.8001     6     5473.28
0.8002     6     5473.28
0.8003     6     5473.28
0.8004     6     5473.28
0.8005     6     5473.28
0.8006     6     5473.28
0.8007     6     5473.28
0.8008     6     5473.28
0.8009     6     5473.28
0.801     6     5473.28
0.8011     6     5473.28
0.8012     6     5473.28
0.8013     6     5473.28
0.8014     6     5473.28
0.8015     6     5473.28
0.8016     6     5473.28
0.8017     6     5473.28
0.8018     6     5473.28
0.8019     6     5473.28
0.802     6     5473.28
0.8021     6     5473.28
0.8022     6     5473.28
0.8023     6     5473.28
0.8024     6     5473.28
0.8025     6     5473.28
0.8026     6     5473.28
0.8027     6     5473.28
0.8028     6     5473.28
0.8029     6     5473.28
0.803     6     5473.28
0.8031     6     5473.28
0.8032     6     5473.28
0.8033     6     5473.28
0.8034     6     5473.28
0.8035     6     5473.28
0.8036     6     5473.28
0.8037     6     5473.28
0.8038     6     5473.28
0.8039     6     5473.28
0.804     6     5473.28
0.8041     6     5473.28
0.8042     6     5473.28
0.8043     6     5473.28
0.8044     6     5473.28
0.8045     6     5473.28
0.8046     6     5473.28
0.8047     6     5473.28
0.8048     6     5473.28
0.8049     6     5473.28
0.805     6     5473.28
0.8051     6     5473.28
0.8052     6     5473.28
0.8053     6     5473.28
0.8054     6     5473.28
0.8055     6     5473.28
0.8056     6     5473.28
0.8057     6     5473.28
0.8058     6     5473.28
0.8059     6     5473.28
0.806     6     5473.28
0.8061     6     5473.28
0.8062     6     5473.28
0.8063     6     5473.28
0.8064     6     5473.28
0.8065     6     5473.28
0.8066     6     5473.28
0.8067     6     5473.28
0.8068     6     5473.28
0.8069     6     5473.28
0.807     6     5473.28
0.8071     6     5473.28
0.8072     6     5473.28
0.8073     6     5473.28
0.8074     6     5473.28
0.8075     6     5473.28
0.8076     6     5473.28
0.8077     6     5473.28
0.8078     6     5473.28
0.8079     6     5473.28
0.808     6     5473.28
0.8081     6     5473.28
0.8082     6     5473.28
0.8083     6     5473.28
0.8084     6     5473.28
0.8085     6     5473.28
0.8086     6     5473.28
0.8087     6     5473.28
0.8088     6     5473.28
0.8089     6     5473.28
0.809     6     5473.28
0.8091     6     5473.28
0.8092     6     5473.28
0.8093     6     5473.28
0.8094     6     5473.28
0.8095     6     5473.28
0.8096     6     5473.28
0.8097     6     5473.28
0.8098     6     5473.28
0.8099     6     5473.28
0.81     6     5473.28
0.8101     6     5473.28
0.8102     6     5473.28
0.8103     6     5473.28
0.8104     6     5473.28
0.8105     6     5473.28
0.8106     6     5473.28
0.8107     6     5473.28
0.8108     6     5473.28
0.8109     6     5473.28
0.811     6     5473.28
0.8111     6     5473.28
0.8112     6     5473.28
0.8113     6     5473.28
0.8114     6     5473.28
0.8115     6     5473.28
0.8116     6     5473.28
0.8117     6     5473.28
0.8118     6     5473.28
0.8119     6     5473.28
0.812     6     5473.28
0.8121     6     5473.28
0.8122     6     5473.28
0.8123     6     5473.28
0.8124     6     5473.28
0.8125     6     5473.28
0.8126     6     5473.28
0.8127     6     5473.28
0.8128     6     5473.28
0.8129     6     5473.28
0.813     6     5473.28
0.8131     6     5473.28
0.8132     6     5473.28
0.8133     6     5473.28
0.8134     6     5473.28
0.8135     6     5473.28
0.8136     6     5473.28
0.8137     6     5473.28
0.8138     6     5473.28
0.8139     6     5473.28
0.814     6     5473.28
0.8141     6     5473.28
0.8142     6     5473.28
0.8143     6     5473.28
0.8144     6     5473.28
0.8145     6     5473.28
0.8146     6     5473.28
0.8147     6     5473.28
0.8148     6     5473.28
0.8149     6     5473.28
0.815     6     5473.28
0.8151     6     5473.28
0.8152     6     5473.28
0.8153     6     5473.28
0.8154     6     5473.28
0.8155     6     5473.28
0.8156     6     5473.28
0.8157     6     5473.28
0.8158     6     5473.28
0.8159     6     5473.28
0.816     6     5473.28
0.8161     6     5473.28
0.8162     6     5473.28
0.8163     6     5473.28
0.8164     6     5473.28
0.8165     6     5473.28
0.8166     6     5473.28
0.8167     6     5473.28
0.8168     6     5473.28
0.8169     6     5473.28
0.817     6     5473.28
0.8171     6     5473.28
0.8172     6     5473.28
0.8173     6     5473.28
0.8174     6     5473.28
0.8175     6     5473.28
0.8176     6     5473.28
0.8177     6     5473.28
0.8178     6     5473.28
0.8179     6     5473.28
0.818     6     5473.28
0.8181     6     5473.28
0.8182     6     5473.28
0.8183     6     5473.28
0.8184     6     5473.28
0.8185     6     5473.28
0.8186     6     5473.28
0.8187     6     5473.28
0.8188     6     5473.28
0.8189     6     5473.28
0.819     6     5473.28
0.8191     6     5473.28
0.8192     6     5473.28
0.8193     6     5473.28
0.8194     6     5473.28
0.8195     6     5473.28
0.8196     6     5473.28
0.8197     6     5473.28
0.8198     6     5473.28
0.8199     6     5473.28
0.82     6     5473.28
0.8201     6     5473.28
0.8202     6     5473.28
0.8203     6     5473.28
0.8204     6     5473.28
0.8205     6     5473.28
0.8206     6     5473.28
0.8207     6     5473.28
0.8208     6     5473.28
0.8209     6     5473.28
0.821     6     5473.28
0.8211     6     5473.28
0.8212     6     5473.28
0.8213     6     5473.28
0.8214     6     5473.28
0.8215     6     5473.28
0.8216     6     5473.28
0.8217     6     5473.28
0.8218     6     5473.28
0.8219     6     5473.28
0.822     6     5473.28
0.8221     6     5473.28
0.8222     6     5473.28
0.8223     6     5473.28
0.8224     6     5473.28
0.8225     6     5473.28
0.8226     6     5473.28
0.8227     6     5473.28
0.8228     6     5473.28
0.8229     6     5473.28
0.823     6     5473.28
0.8231     6     5473.28
0.8232     6     5473.28
0.8233     6     5473.28
0.8234     6     5473.28
0.8235     6     5473.28
0.8236     6     5473.28
0.8237     6     5473.28
0.8238     6     5473.28
0.8239     6     5473.28
0.824     6     5473.28
0.8241     6     5473.28
0.8242     6     5473.28
0.8243     6     5473.28
0.8244     6     5473.28
0.8245     6     5473.28
0.8246     6     5473.28
0.8247     6     5473.28
0.8248     6     5473.28
0.8249     6     5473.28
0.825     6     5473.28
0.8251     6     5473.28
0.8252     6     5473.28
0.8253     6     5473.28
0.8254     6     5473.28
0.8255     6     5473.28
0.8256     6     5473.28
0.8257     6     5473.28
0.8258     6     5473.28
0.8259     6     5473.28
0.826     6     5473.28
0.8261     6     5473.28
0.8262     6     5473.28
0.8263     6     5473.28
0.8264     6     5473.28
0.8265     6     5473.28
0.8266     6     5473.28
0.8267     6     5473.28
0.8268     6     5473.28
0.8269     6     5473.28
0.827     6     5473.28
0.8271     6     5473.28
0.8272     6     5473.28
0.8273     6     5473.28
0.8274     6     5473.28
0.8275     6     5473.28
0.8276     6     5473.28
0.8277     6     5473.28
0.8278     6     5473.28
0.8279     6     5473.28
0.828     6     5473.28
0.8281     6     5473.28
0.8282     6     5473.28
0.8283     6     5473.28
0.8284     6     5473.28
0.8285     6     5473.28
0.8286     6     5473.28
0.8287     6     5473.28
0.8288     6     5473.28
0.8289     6     5473.28
0.829     6     5473.28
0.8291     6     5473.28
0.8292     6     5473.28
0.8293     6     5473.28
0.8294     6     5473.28
0.8295     6     5473.28
0.8296     6     5473.28
0.8297     6     5473.28
0.8298     6     5473.28
0.8299     6     5473.28
0.83     6     5473.28
0.8301     6     5473.28
0.8302     6     5473.28
0.8303     6     5473.28
0.8304     6     5473.28
0.8305     6     5473.28
0.8306     6     5473.28
0.8307     6     5473.28
0.8308     6     5473.28
0.8309     6     5473.28
0.831     6     5473.28
0.8311     6     5473.28
0.8312     6     5473.28
0.8313     6     5473.28
0.8314     6     5473.28
0.8315     6     5473.28
0.8316     6     5473.28
0.8317     6     5473.28
0.8318     6     5473.28
0.8319     6     5473.28
0.832     6     5473.28
0.8321     6     5473.28
0.8322     6     5473.28
0.8323     6     5473.28
0.8324     6     5473.28
0.8325     6     5473.28
0.8326     6     5473.28
0.8327     6     5473.28
0.8328     6     5473.28
0.8329     6     5473.28
0.833     6     5473.28
0.8331     6     5473.28
0.8332     6     5473.28
0.8333     6     5473.28
0.8334     6     5473.28
0.8335     6     5473.28
0.8336     6     5473.28
0.8337     6     5473.28
0.8338     6     5473.28
0.8339     6     5473.28
0.834     6     5473.28
0.8341     6     5473.28
0.8342     6     5473.28
0.8343     6     5473.28
0.8344     6     5473.28
0.8345     6     5473.28
0.8346     6     5473.28
0.8347     6     5473.28
0.8348     6     5473.28
0.8349     6     5473.28
0.835     6     5473.28
0.8351     6     5473.28
0.8352     6     5473.28
0.8353     6     5473.28
0.8354     6     5473.28
0.8355     6     5473.28
0.8356     6     5473.28
0.8357     6     5473.28
0.8358     6     5473.28
0.8359     6     5473.28
0.836     6     5473.28
0.8361     6     5473.28
0.8362     6     5473.28
0.8363     6     5473.28
0.8364     6     5473.28
0.8365     6     5473.28
0.8366     6     5473.28
0.8367     6     5473.28
0.8368     6     5473.28
0.8369     6     5473.28
0.837     6     5473.28
0.8371     6     5473.28
0.8372     6     5473.28
0.8373     6     5473.28
0.8374     6     5473.28
0.8375     6     5473.28
0.8376     6     5473.28
0.8377     6     5473.28
0.8378     6     5473.28
0.8379     6     5473.28
0.838     6     5473.28
0.8381     6     5473.28
0.8382     6     5473.28
0.8383     6     5473.28
0.8384     6     5473.28
0.8385     6     5473.28
0.8386     6     5473.28
0.8387     6     5473.28
0.8388     6     5473.28
0.8389     6     5473.28
0.839     6     5473.28
0.8391     6     5473.28
0.8392     6     5473.28
0.8393     6     5473.28
0.8394     6     5473.28
0.8395     6     5473.28
0.8396     6     5473.28
0.8397     6     5473.28
0.8398     6     5473.28
0.8399     6     5473.28
0.84     6     5473.28
0.8401     6     5473.28
0.8402     6     5473.28
0.8403     6     5473.28
0.8404     6     5473.28
0.8405     6     5473.28
0.8406     6     5473.28
0.8407     6     5473.28
0.8408     6     5473.28
0.8409     6     5473.28
0.841     6     5473.28
0.8411     6     5473.28
0.8412     6     5473.28
0.8413     6     5473.28
0.8414     6     5473.28
0.8415     6     5473.28
0.8416     6     5473.28
0.8417     6     5473.28
0.8418     6     5473.28
0.8419     6     5473.28
0.842     6     5473.28
0.8421     6     5473.28
0.8422     6     5473.28
0.8423     6     5473.28
0.8424     6     5473.28
0.8425     6     5473.28
0.8426     6     5473.28
0.8427     6     5473.28
0.8428     6     5473.28
0.8429     6     5473.28
0.843     6     5473.28
0.8431     6     5473.28
0.8432     6     5473.28
0.8433     6     5473.28
0.8434     6     5473.28
0.8435     6     5473.28
0.8436     6     5473.28
0.8437     6     5473.28
0.8438     6     5473.28
0.8439     6     5473.28
0.844     6     5473.28
0.8441     6     5473.28
0.8442     6     5473.28
0.8443     6     5473.28
0.8444     6     5473.28
0.8445     6     5473.28
0.8446     6     5473.28
0.8447     6     5473.28
0.8448     6     5473.28
0.8449     6     5473.28
0.845     6     5473.28
0.8451     6     5473.28
0.8452     6     5473.28
0.8453     6     5473.28
0.8454     6     5473.28
0.8455     6     5473.28
0.8456     6     5473.28
0.8457     6     5473.28
0.8458     6     5473.28
0.8459     6     5473.28
0.846     6     5473.28
0.8461     6     5473.28
0.8462     6     5473.28
0.8463     6     5473.28
0.8464     6     5473.28
0.8465     6     5473.28
0.8466     6     5473.28
0.8467     6     5473.28
0.8468     6     5473.28
0.8469     6     5473.28
0.847     6     5473.28
0.8471     6     5473.28
0.8472     6     5473.28
0.8473     6     5473.28
0.8474     6     5473.28
0.8475     6     5473.28
0.8476     6     5473.28
0.8477     6     5473.28
0.8478     6     5473.28
0.8479     6     5473.28
0.848     6     5473.28
0.8481     6     5473.28
0.8482     6     5473.28
0.8483     6     5473.28
0.8484     6     5473.28
